번호,대여소,거치대수,주소,위도,경도
1960,화광신문사 앞,10,서울특별시 구로구 공원로 68 화광신문사 앞,37.502850,126.889481
1961,신도림테크노근린공원,15,서울특별시 구로구 새말로 121-15 신도림테크노근린공원,37.508194,126.891304
1962,가리봉동주민센터,15,서울특별시 구로구 디지털로26길 5 가리봉동주민센터,37.481602,126.892799
1964,원메디타운 앞,10,서울특별시 구로구 경인로 403 원메디타운 앞,37.497890,126.864502
1965,삼환로즈빌아파트 105동 옆,15,서울특별시 구로구 경인로 343 삼환로즈빌아파트 105동 옆,37.497231,126.859192
1966,한마을아파트 정문상가,10,서울특별시 구로구 경인로 382 한마을아파트 정문상가,37.496498,126.863098
1967,참새공원(백곡경노당),10,서울특별시 구로구 고척로21길 85 참새공원(백곡경노당),37.505138,126.844337
1968,동인오피스텔 건너편 소공원,12,서울특별시 구로구 고척로22길 64 동인오피스텔 건너편 소공원,37.498482,126.847504
1969,궁동생태공원,10,서울특별시 구로구 오리로 1352 궁동생태공원,37.501904,126.828964
1971,오정초교 앞 보도육교,10,서울특별시 구로구 경인로2길 10 오청초교 앞 보도육교,37.490723,126.826393
1973,오리로와 서해안도로 교차로 앞,10,서울특별시 구로구 오리로 1181 오리로와 서해안도로 교차로 앞,37.488598,126.836494
1974,신도림2차e편한세상아파트 203동 앞,10,서울특별시 구로구 신도림로 16 신도림2차e편한세상아파트 203동 앞,37.505180,126.882538
1975,대림역 1번 출입구 밑,10,서울특별시 구로구 도림천로 351 대림역 1번 출입구 밑,37.492271,126.895210
1976,남구로역 5번 출입구 앞,10,서울특별시 구로구 도림로 지하 7 남구로역 5번 출입구 앞,37.485680,126.886703
1977,천왕역 1번 출입구 앞,15,서울특별시 구로구 오리로 지하 1154 천왕역 1번 출입구 앞,37.486210,126.838821
1979,구로1동우체국 앞,10,서울특별시 구로구 구일로 64 구로1동우체국 앞,37.492031,126.873772
198,충정2교,15,서울특별시 서대문구 충정로3가 155-4 충청2교,37.562138,126.963776
1981,천왕이펜하우스5단지 앞,10,서울특별시 구로구 천왕로 10 천왕이펜하우스5단지 앞,37.479431,126.842697
1983,구로동롯데아파트,10,서울특별시 구로구 새말로 31 구로동롯데아파트,37.502548,126.883881
1984,구로구청,10,서울특별시 구로구 가마산로 245 구로구청,37.495266,126.888474
1985,구로도서관,20,서울특별시 구로구 공원로 15 구로도서관,37.498516,126.891991
1986,태평양물산빌딩,15,서울특별시 구로구 디지털로31길 12 태평양물산IT빌딩 앞,37.484859,126.895187
1987,개봉아이파크아파트 앞,15,서울특별시 구로구 개봉로2길 133-15 개봉아이파크아파트 앞,37.490341,126.860931
1988,고척LIGA아파트 앞,20,서울특별시 구로구 중앙로 100 고척LIGA아파트 앞,37.506050,126.860786
199,서울 월드컵 경기장,30,서울특별시 마포구 성산동 515 서울 월드컵 경기장,37.566845,126.896446
1991,오류동역 맞은편,10,서울특별시 구로구 경인로 219 동방서적,37.496761,126.844963
1992,구로구배드민턴실내체육관 앞,19,서울특별시 구로구 경인로15길 75 구로구배드민턴실내체육관 앞,37.491798,126.832420
1993,금강수목원아파트 앞,10,서울특별시 구로구 오리로 1197 금강수목원아파트 앞,37.489380,126.834198
1994,삼성전자 물류센터 앞,10,서울특별시 구로구 구일로 126 삼성전자 물류센터 앞,37.496998,126.871780
1996,구일역 1번 출입구 앞,20,서울특별시 구로구 구일로10길 27 SK허브수 A동,37.495399,126.871010
1998,고척교 교차로,8,서울특별시 구로구 경인로 482 롯데마트 건너편,37.498569,126.871521
1999,수궁동 성당 주변,15,서울특별시 구로구 부일로11길 51 동양빌라 주변,37.495258,126.830658
200,국회의원회관,20,서울특별시 영등포구 의사당대로 1 1,37.528416,126.913918
2000,신도림4차 e편한세상 아파트 1109동 앞,15,서울특별시 구로구 경인로65길 16-15 신도림4차 e편한세상 아파트 1109동 앞,37.512329,126.886833
2002,노들역 1번출구,20,서울특별시 동작구 노량진로 지하 238 동작구 본동 344-10,37.512844,126.952469
2003,사육신공원앞,10,서울특별시 동작구 노량진로 191 동작구 노량진동 152-7,37.513359,126.948059
2007,유한양행앞,20,서울특별시 동작구 노량진로 74 동작구 대방동 47-3,37.512939,126.934242
2008,노량진근린공원 대방공원,10,서울특별시 동작구 여의대방로44길 20 동작구 대방동 503-2,37.509369,126.928070
2009,보라매역 8번출구,10,서울특별시 동작구 상도로 지하 2 동작구 대방동 466-51,37.500076,126.921082
201,진미파라곤 앞,15,서울특별시 영등포구 국회대로76길 10 13-1,37.531239,126.921333
2012,녹십초요양병원앞,10,서울특별시 동작구 시흥대로 634 동작구 신대방동 699,37.488361,126.906227
2013,장승배기역 5번출구,30,서울특별시 동작구 상도로 지하 188 동작구 노량진동 311-4,37.505852,126.939362
2015,신대방삼거리역 6번출구쪽,10,서울특별시 동작구 상도로 지하 76 동작구 상도동 329-2,37.499855,126.929565
2016,신대방삼거리역 3번출구쪽,10,서울특별시 동작구 상도로 지하 76 동작구 대방동 406-10,37.499645,126.927094
202,국민일보 앞,30,서울특별시 영등포구 여의공원로 101 101,37.528816,126.924530
2020,장승배기역2번출구뒷편쪽,10,서울특별시 동작구 상도로 지하 188 동작구 상도동 26-20,37.504498,126.938988
2024,상도역 1번출구,10,서울특별시 동작구 상도로 지하 272 동작구 상도1동 776,37.502178,126.948204
2025,흑석역 1번출구,15,서울특별시 동작구 현충로 지하 90 동작구 흑석동 2-28,37.509380,126.963615
2026,흑석역 4번출구,10,서울특별시 동작구 현충로 지하 90 동작구 현충로 104,37.508587,126.963493
2027,중앙대학교 정문,15,서울특별시 동작구 흑석로 47 동작구 흑석동 221-1,37.507042,126.959152
2032,이수역 11번출구쪽,10,서울특별시 동작구 사당로 지하 310 동작구 사당동 144-4,37.485508,126.981621
2033,사당동 아르테스 웨딩앞,10,서울특별시 동작구 동작대로 지하 3 동작구 사당동 1112,37.481491,126.981583
2034,사당역 7번출구쪽,20,서울특별시 동작구 동작대로 지하 3 동작구 사당동 1129,37.476891,126.980576
2036,정금마을 마을버스정류장,20,서울특별시 서초구 동작대로 198 동작구 동작동 66-29,37.494705,126.982391
2037,동작역 5번출구 동작주차공원,20,서울특별시 동작구 현충로 지하 220 동작구 동작동 326,37.503189,126.977150
2038,동작역 7번출구,10,서울특별시 동작구 현충로 지하 220 동작구 동작동 203-5,37.503181,126.976089
204,국회의사당역 5번출구 옆,13,서울특별시 영등포구 의사당대로 8 8,37.528164,126.917023
2040,비계 버스정류소,10,서울특별시 동작구 현충로 151 동작구 흑석동 28-3,37.506359,126.969078
2041,사당중학교 버스정류소,10,서울특별시 동작구 사당로 169 동작구 사당동 211-2,37.486835,126.968048
2048,삼일초등학교 인근,10,서울특별시 동작구 사당로23나길 27 사당동 708-566,37.488453,126.974213
205,산업은행 앞,20,서울특별시 영등포구 의사당대로 97 97,37.526264,126.920509
2050,노량진역 5번출구,10,서울특별시 동작구 노량진로 지하 130 노량진동 60-11,37.513248,126.939972
2054,삼익아파트,10,서울특별시 동작구 만양로 84 노량진동 118-14,37.510548,126.944847
2056,동작구민 체육센터,10,서울특별시 동작구 여의대방로16길 53 신대방동 460-37,37.494499,126.916527
2057,상도 아이파크 아파트,10,서울특별시 동작구 장승배기로 26 상도동 201-38,37.500881,126.941750
2058,노량진동 맥도널드앞,10,서울특별시 동작구 노량진동 113-7  노량진동 맥도널드앞,37.513523,126.943527
2059,보라매공원 정문,10,서울특별시 동작구 신대방동 395  보라매공원 정문,37.497078,126.917793
206,KBS 앞,35,서울특별시 영등포구 여의공원로 13 13,37.524666,126.918022
2060,남성역3번출구 뒤,10,서울특별시 동작구 사당동 1131  남성역3번출구 뒤,37.484631,126.971550
2061,한강 현대아파트 건너편,10,서울특별시 동작구 흑석동 27-83  한강 현대아파트 건너편,37.505928,126.969231
2062,사당새마을금고,10,서울특별시 사당동 211-2  사당새마을금고,37.486652,126.967842
2063,대방역 4번출구,15,서울특별시 영등포구 여의대방로 300 대방역 4번출구,37.512901,126.926613
2064,흑석한강푸르지오 106동앞,10,서울특별시 동작구 흑석한강로 27 흑석한강푸르지오 106동앞,37.505356,126.966179
2065,서울시여성가족재단,15,서울특별시 동작구 여의대방로54길 18 서울여성가족재단,37.511990,126.927086
2066,양문교회 앞,10,서울특별시 동작구 시흥대로 646 미스터가이드양복전문점,37.489399,126.907112
2067,LG전자 베스트샾 대리점 앞,10,서울특별시 동작구 여의대방로 122 LG전자 베스트샾 대리점 앞,37.497669,126.919868
2068,총신대 앞(육교),12,서울특별시 동작구 동작대로 지하 3 총신대 앞(육교),37.488159,126.966476
2069,숭실대 입구역3번 출구 앞,7,서울특별시 동작구 상도로 지하 378 숭실대 입구역3번 출구 앞,37.496601,126.953682
207,여의나루역 1번출구 앞,40,서울특별시 영등포구 여의동로 지하343 여의나루역 1번출구 앞,37.526989,126.932098
2070,노량진역 2번 출구 앞,12,서울특별시 동작구 노량진로 155 노량진역 2번 출구 앞,37.513920,126.943069
2071,대림아파트 후문 상가 옆,10,서울특별시 동작구 사당로23길 137 대림아파트 후문 상가 옆,37.488869,126.971909
209,유진투자증권빌딩 앞,12,서울특별시 영등포구 국제금융로 24 24-3,37.524612,126.927834
210,IFC몰,21,서울특별시 영등포구 국제금융로 10 IFC몰앞,37.526066,126.925537
2102,봉림교 교통섬,20,서울특별시 관악구 관천로 52 관악구 신림동 1433-150,37.484230,126.926392
2103,신림동 우방아파트,10,서울특별시 관악구 관천로27길 2 신사동 우방아파트,37.489178,126.919273
2104,사당역 5번출구,13,서울특별시 동작구 남부순환로 지하 2089 관악구 남현동 1060-12,37.476089,126.981331
2105,미성동 신림체육센터,12,서울특별시 관악구 난곡로 295 관악구 신림동 1475-64,37.480251,126.914604
2107,도림천 신화교,25,서울특별시 관악구 신림로 40 관악구 신림동 808-133,37.475471,126.936455
2108,은천치안센터,20,서울특별시 관악구 봉천로 375 관악구 봉천동 975-18,37.483341,126.943199
2109,은천로입구 가로공원,15,서울특별시 양천구 가로공원로 지하 133 관악구 봉천동 962,37.486225,126.935829
211,여의도역 4번출구 옆,13,서울특별시 영등포구 국회대로68길 7 26,37.522228,126.924637
2110,조원동 미성아파트,9,서울특별시 관악구 시흥대로 560 조원동 미성아파트,37.483192,126.902031
2111,서울대입구역 1번출구,10,서울특별시 관악구 남부순환로 1830 서울대입구역1번출구,37.480869,126.953316
2112,서울대입구역 마에스트로,15,서울특별시 관악구 남부순환로 지하 1822 관악구 봉천동 979-2,37.481339,126.950645
2113,관악동작견인차량보관소,10,서울특별시 관악구 신사로 7 동작관악견인차량보관소,37.484661,126.903900
2115,관악농협농산물백화점,15,서울특별시 관악구 남부순환로 1369 관악구 신림동 1674-8,37.479916,126.902840
2116,에이스에이존빌딩,9,서울특별시 관악구 남부순환로 지하 1822 관악구 봉천동 979-2,37.481705,126.950829
2119,중앙동 동진빌딩,10,서울특별시 관악구 관악로 217 동진빌딩 앞,37.484257,126.954697
212,여의도역 1번출구 옆,35,서울특별시 영등포구 의사당대로 88 27-1,37.521362,126.923462
2122,낙성대로 입구,20,서울특별시 관악구 남부순환로 1889 관악구 봉천동 1693-38,37.478058,126.960495
2127,보성운수차고지 맞은편,10,서울특별시 관악구 난곡로 99 관악구 신림동 666-30,37.464886,126.919479
2128,관악구청교차로,12,서울특별시 관악구 관악로 153 관악구 봉천동 979-3,37.479164,126.952583
2129,낙성대 과학전시관,10,서울특별시 관악구 낙성대로 101 관악구 봉천동 244-1,37.469055,126.958145
213,KT앞,15,서울특별시 영등포구 여의대로 38 27,37.521908,126.918953
2130,영어마을 관악캠프,15,서울특별시 관악구 낙성대로 70 관악구 봉천동 274-4,37.471970,126.958763
2135,신림역 5번출구,9,서울특별시 관악구 남부순환로 지하 1614 관악구 신림동 1467-10,37.484409,126.928909
2136,신림역 8번출구,8,서울특별시 관악구 신림로 340 신림역 7번출구,37.484577,126.929916
2137,KT&G 관악지점,10,서울특별시 관악구 남부순환로 1675 관악구 봉천동 979-9,37.484901,126.936531
2139,서울신성초등학교,10,서울특별시 관악구 신림로 114 서울신성초등학교,37.471165,126.937019
214,금융감독원 앞,20,서울특별시 영등포구 여의대로 38 금융감독원 앞,37.523022,126.920837
2140,신림1교 교차로,12,서울특별시 관악구 신림로 270 관악구 신림동 808-263,37.478428,126.931862
